year,id,j2051b,j2054b
2006,22543,120,90
2007,22543,60,0
2008,22543,80,40
2009,22543,60,60
2006,22544,60,60
2007,22544,30,0
2008,22544,40,0
2009,22544,35,0
2006,22545,180,0
2009,22545,160,60
2006,22546,10,60
2009,22547,0,0
2006,22551,0,0
2008,22551,0,0
2006,22552,0,0
2006,22555,0,0
2007,22555,0,0
2009,22555,0,0
2006,22556,0,0
2009,22556,25,0
2009,22557,30,0
2009,22559,40,40
2006,22560,0,0
2006,22564,40,40
2007,22564,60,40
2008,22564,40,120
2009,22564,40,180
2006,22565,40,0
2007,22565,40,0
2008,22565,40,0
2009,22565,30,0
2006,22566,120,0
2007,22566,60,0
2008,22566,60,0
2009,22566,30,25
2006,22567,0,30
2008,22567,10,180
2009,22567,120,0
2007,22570,25,60
2008,22570,40,60
2006,22572,60,60
2007,22572,20,60
2008,22572,30,40
2007,22575,25,0
2008,22575,40,0
2009,22575,40,30
2007,22576,25,45
2008,22576,40,60
2009,22576,60,0
2006,22580,30,90
2007,22580,60,90
2008,22580,60,120
2009,22580,30,120
2006,22581,0,60
2008,22581,60,90
2006,22582,120,30
2008,22582,180,60
2009,22582,240,60
2008,22585,45,180
2009,22585,14,0
2006,22586,30,120
2007,22586,40,0
2008,22586,120,0
2006,22587,240,30
2006,22588,0,0
2007,22588,40,0
2008,22588,40,0
2009,22588,30,0
2006,22590,20,0
2007,22590,120,0
2008,22590,60,0
2009,22590,0,0
2006,22591,0,30
2008,22591,20,120
2009,22591,20,20
2006,22592,30,60
2007,22592,30,60
2008,22592,60,60
2009,22592,20,0
2006,22594,0,0
2007,22594,0,0
2009,22594,0,0
2006,22606,60,40
2008,22606,20,60
2009,22606,10,120
2006,22607,60,30
2008,22607,80,0
2009,22607,60,0
2006,22608,120,0
2008,22608,60,0
2006,22609,0,0
2008,22609,60,0
2006,22618,0,0
2006,22620,0,0
2008,22623,0,0
2009,22623,0,0
2006,22624,10,15
2007,22624,20,0
2008,22624,15,0
2009,22624,15,0
2006,22625,30,0
2007,22625,60,0
2008,22625,0,0
2009,22625,120,0
2006,22626,180,60
2007,22626,180,180
2008,22626,90,30
2009,22626,120,60
2006,22650,120,0
2007,22650,120,0
2008,22650,120,0
2009,22650,100,0
2006,22651,0,60
2009,22651,50,30
2007,22653,80,10
2008,22654,120,120
2009,22655,60,120
2008,22656,0,0
2009,22656,40,0
2006,22657,40,120
2007,22657,20,120
2008,22657,30,0
2009,22657,60,0
2006,22658,60,0
2007,22658,80,0
2008,22658,160,0
2009,22658,120,30
2006,22659,10,0
2007,22659,60,0
2008,22659,30,0
2009,22659,300,0
2008,22660,0,0
2009,22660,0,0
2006,22661,20,0
2007,22661,15,60
2006,22662,0,0
2008,22662,10,0
2006,22667,5,60
2009,22667,60,60
2006,22668,240,60
2007,22668,240,60
2008,22669,10,60
2009,22669,30,0
2006,22673,10,40
2006,22675,120,0
2007,22675,120,0
2008,22675,80,0
2009,22675,80,0
2006,22676,120,0
2008,22676,60,60
2009,22676,60,30
2006,22677,30,60
2008,22677,30,60
2007,22678,10,60
2008,22678,20,90
2009,22678,15,40
2006,22681,0,60
2006,22682,100,30
2006,22683,120,20
2006,22692,120,0
2008,22692,60,0
2009,22692,80,0
2006,22702,90,0
2008,22702,30,20
2006,22707,120,0
2007,22707,180,30
2008,22707,120,0
2009,22707,150,30
2008,22709,120,120
2009,22709,60,60
2006,22715,20,0
2009,22715,20,0
2007,22717,30,120
2008,22717,30,60
2009,22717,10,90
2007,22718,30,0
2008,22718,20,0
2009,22718,15,0
2006,22720,0,0
2007,22720,0,0
2007,22723,90,60
2006,22724,0,120
2007,22724,40,30
2009,22724,40,60
2006,22725,125,40
2007,22725,80,30
2009,22725,120,40
2006,22754,15,45
2007,22754,30,40
2008,22754,40,35
2009,22754,10,30
2006,22755,0,0
2007,22755,0,0
2009,22755,0,0
2006,22756,30,0
2008,22756,25,0
2006,22757,30,60
2006,22758,40,30
2006,22769,40,180
2006,22773,60,30
2007,22773,60,20
2008,22773,40,40
2009,22773,45,0
2006,22774,120,0
2006,22775,0,0
2007,22775,0,0
2006,22778,40,120
2007,22778,80,40
2008,22778,80,30
2009,22778,60,30
2006,22779,120,20
2007,22779,90,0
2008,22779,40,0
2009,22779,120,0
2006,22782,0,0
2008,22782,20,30
2009,22782,45,0
2006,22783,10,60
2007,22784,0,0
2008,22784,0,0
2006,22785,0,0
2007,22785,0,0
2006,22788,0,60
2009,22788,10,60
2007,22791,80,40
2006,22792,0,20
2007,22793,0,0
2006,22795,960,0
2007,22795,60,0
2009,22795,240,0
2006,22796,660,30
2009,22796,190,60
2006,22798,0,0
2006,22799,180,0
2008,22799,360,0
2006,22800,0,40
2009,22800,180,60
2008,22802,0,60
2006,22804,40,90
2007,22804,60,60
2008,22804,120,120
2009,22804,120,60
2006,22805,30,0
2007,22805,120,0
2008,22805,120,0
2009,22805,120,0
2006,22806,60,0
2007,22806,180,0
2008,22806,60,0
2009,22806,120,0
2008,22809,40,60
2008,22810,15,0
2009,22810,40,0
2006,22812,0,0
2007,22812,0,0
2009,22812,0,0
2006,22814,0,90
2007,22814,30,60
2008,22814,60,120
2006,22815,30,0
2007,22815,40,30
2008,22815,60,0
2006,22824,20,60
2006,22826,120,60
2007,22826,200,20
2009,22826,60,60
2006,22831,20,30
2007,22831,30,30
2008,22831,20,30
2006,22832,20,20
2009,22832,40,0
2006,22836,0,0
2008,22836,30,0
2006,22837,0,60
2006,22839,0,30
2007,22839,40,60
2008,22839,40,0
2009,22839,60,40
2006,22843,0,30
2007,22843,20,60
2008,22844,0,10
2006,22846,120,0
2007,22846,90,0
2008,22846,0,0
2006,22849,0,60
2008,22849,10,30
2009,22849,40,30
2006,22850,0,0
2007,22850,0,0
2008,22850,0,0
2009,22850,0,0
2006,22851,40,90
2007,22851,40,120
2006,22852,30,0
2007,22852,30,0
2008,22852,20,20
2009,22852,20,0
2006,22854,30,60
2006,22855,30,15
2006,22856,20,20
2007,22856,15,0
2008,22856,0,0
2009,22856,20,0
2006,22857,0,0
2007,22857,0,0
2008,22857,0,0
2009,22857,40,0
2006,22859,50,20
2007,22859,40,60
2006,22863,40,90
2008,22863,30,30
2006,22871,60,0
2007,22871,50,20
2006,22877,120,0
2007,22877,60,0
2008,22877,60,30
2009,22877,50,0
2006,22878,0,0
2008,22879,30,60
2006,22880,25,90
2007,22880,30,60
2008,22880,30,0
2006,22881,60,60
2007,22881,80,120
2008,22881,30,60
2009,22881,40,0
2006,22882,10,30
2007,22882,10,60
2008,22882,0,60
2009,22882,60,0
2006,22885,20,20
2008,22885,60,60
2009,22885,40,60
2006,22886,40,25
2007,22886,40,90
2008,22886,60,60
2006,22888,25,35
2007,22888,30,60
2006,22889,0,0
2007,22889,40,30
2006,22891,0,0
2007,22891,60,0
2007,22893,90,30
2008,22893,0,0
2009,22893,0,0
2006,22894,60,30
2007,22894,50,60
2008,22894,60,60
2007,22896,150,60
2008,22896,120,0
2006,22900,10,15
2007,22900,20,0
2008,22900,10,0
2006,22901,20,90
2007,22901,30,90
2008,22901,30,60
2009,22901,30,40
2006,22902,0,0
2008,22902,0,0
2009,22902,30,30
2006,22904,180,0
2007,22904,30,0
2009,22904,20,0
2006,22905,60,180
2008,22905,40,60
2009,22905,40,60
2006,22906,30,20
2007,22906,30,15
2008,22906,40,10
2009,22906,40,10
2006,22907,0,60
2007,22909,240,60
2006,22912,0,0
2006,22913,40,0
2007,22913,40,0
2008,22913,40,0
2009,22913,40,0
2006,22914,40,60
2007,22914,40,60
2008,22914,40,90
2009,22914,60,60
2006,22915,0,0
2007,22915,0,0
2008,22915,0,0
2006,22918,0,0
2009,22918,300,0
2009,22927,10,60
2009,22928,20,120
2006,22930,120,0
2007,22930,80,0
2008,22930,60,0
2009,22930,60,0
2006,22932,60,0
2007,22932,80,0
2006,22941,60,20
2007,22941,50,20
2008,22941,60,60
2009,22941,40,15
2007,22946,90,0
2008,22946,60,0
2006,22947,60,120
2007,22947,0,0
2006,22957,60,180
2007,22957,90,90
2009,22957,120,0
2007,22958,90,40
2006,22960,60,0
2007,22960,60,0
2008,22960,60,0
2009,22960,60,60
2006,22961,20,120
2007,22961,30,60
2008,22961,30,30
2009,22961,20,60
2009,22962,10,20
2006,22967,0,50
2006,22968,0,0
2006,22969,30,60
2008,22969,0,60
2006,22970,15,0
2006,22971,30,10
2007,22971,20,60
2006,22972,80,40
2007,22972,100,0
2008,22972,40,60
2006,22974,30,60
2007,22974,20,15
2008,22974,15,60
2009,22977,60,0
2006,22978,60,0
2007,22978,40,0
2009,22978,60,0
2006,22984,0,0
2007,22984,0,0
2008,22984,0,0
2009,22984,0,0
2006,22985,50,10
2007,22985,30,0
2008,22985,20,10
2009,22985,20,0
2006,22986,40,60
2007,22986,80,40
2006,22997,35,40
2008,22997,30,0
2009,22997,30,60
2006,22998,20,90
2007,22998,30,60
2008,22998,40,60
2009,22998,20,90
2006,23006,0,60
2006,23009,0,25
2006,23010,0,10
2006,23013,50,0
2006,23018,300,0
2007,23018,60,0
2008,23018,60,0
2009,23018,40,0
2007,23020,30,0
2008,23020,60,0
2009,23020,40,0
2006,23023,30,0
2007,23023,40,0
2008,23023,40,20
2009,23023,30,0
2006,23025,20,0
2007,23025,30,0
2008,23025,60,0
2009,23025,60,0
2008,23026,30,0
2009,23026,60,0
2006,23028,0,0
2007,23028,0,0
2008,23028,0,0
2009,23028,0,0
2006,23029,0,60
2007,23029,40,90
2008,23029,20,60
2009,23029,20,60
2006,23031,40,60
2008,23031,20,60
2009,23031,25,50
2008,23032,0,0
2009,23032,0,0
2006,23033,0,120
2007,23033,10,30
2006,23034,0,0
2007,23034,20,0
2006,23035,0,0
2008,23043,40,60
2009,23043,40,60
2006,23072,10,60
2007,23072,30,0
2009,23072,60,20
2006,23077,0,0
2007,23077,20,0
2008,23077,30,0
2009,23077,15,0
2009,23078,20,120
2006,23080,0,0
2007,23080,0,0
2008,23080,0,0
2009,23080,0,0
2006,23082,0,0
2006,23084,40,0
2007,23084,0,0
2008,23084,40,0
2009,23084,0,0
2006,23085,0,0
2006,23087,240,0
2007,23087,120,40
2008,23087,0,0
2009,23087,30,0
2006,23091,30,180
2006,23092,40,20
2007,23092,0,0
2009,23092,0,0
2006,23093,40,60
2007,23093,60,150
2008,23093,40,0
2009,23093,60,0
2006,23094,40,0
2007,23094,0,0
2008,23094,10,0
2009,23094,20,0
2007,23095,40,60
2008,23095,30,60
2009,23095,30,60
2006,23096,20,0
2007,23096,40,0
2009,23096,20,0
2006,23098,0,0
2009,23098,0,0
2006,23100,40,0
2007,23100,20,0
2008,23100,30,0
2009,23100,0,0
2006,23103,40,0
2008,23103,20,0
2009,23103,20,0
2006,23105,180,120
2006,23106,20,5
2007,23106,30,0
2006,23107,0,0
2007,23107,180,0
2008,23107,0,0
2009,23107,15,0
2006,23108,120,0
2007,23108,120,60
2008,23108,40,30
2009,23108,240,0
2007,23109,10,60
2006,23110,0,0
2007,23110,30,0
2009,23110,20,0
2006,23111,30,120
2007,23111,60,120
2006,23112,30,0
2007,23112,10,0
2008,23112,40,0
2009,23112,0,0
2007,23114,0,0
2006,23115,0,0
2007,23115,0,0
2008,23115,40,0
2009,23115,120,0
2006,23122,15,90
2007,23122,40,60
2008,23122,30,90
2006,23123,30,20
2007,23123,90,40
2008,23123,50,0
2006,23124,60,0
2007,23124,30,0
2006,23126,60,0
2007,23126,20,0
2006,23137,130,60
2006,23138,120,90
2007,23139,180,90
2006,23141,0,0
2006,23142,30,60
2009,23142,30,60
2007,23143,90,60
2008,23143,60,0
2009,23143,90,0
2006,23144,30,0
2007,23144,10,30
2008,23144,240,0
2009,23144,0,0
2008,23145,30,20
2009,23145,40,30
2006,23146,30,0
2007,23146,10,30
2008,23146,40,20
2009,23146,30,0
2006,23147,30,60
2007,23147,20,120
2008,23147,30,60
2009,23147,20,40
2006,23150,0,60
2006,23151,30,120
2007,23151,30,50
2008,23151,30,60
2009,23151,20,60
2006,23152,30,0
2007,23152,30,0
2008,23152,30,0
2009,23152,20,0
2006,23153,10,0
2008,23156,0,0
2009,23156,30,0
2006,23157,30,60
2007,23157,10,180
2008,23157,20,60
2009,23157,40,60
2006,23158,0,0
2009,23158,30,0
2006,23160,0,90
2008,23161,0,0
2009,23161,30,0
2006,23163,30,60
2007,23163,10,50
2009,23163,40,50
2006,23164,30,0
2007,23164,15,0
2009,23164,30,0
2009,23165,30,0
2006,23167,0,0
2007,23167,45,0
2008,23167,60,0
2009,23167,40,0
2006,23169,60,60
2007,23169,60,60
2008,23169,30,120
2006,23170,60,0
2008,23171,60,0
2006,23178,20,0
2007,23178,0,0
2008,23178,0,0
2009,23178,40,40
2006,23179,0,30
2009,23179,20,40
2006,23183,0,40
2006,23184,60,30
2007,23184,60,60
2008,23184,60,0
2009,23184,60,0
2006,23185,40,30
2007,23185,60,120
2008,23185,90,60
2009,23185,60,60
2006,23187,60,60
2007,23187,120,0
2006,23191,80,60
2007,23191,90,60
2008,23191,90,30
2009,23191,80,60
2006,23198,50,0
2007,23198,60,0
2008,23198,30,0
2006,23199,50,0
2007,23199,0,0
2008,23199,35,0
2006,23202,180,180
2006,23203,30,60
2007,23205,80,40
2008,23205,20,0
2009,23205,60,60
2006,23210,10,120
2007,23210,30,90
2006,23217,20,70
2008,23217,60,30
2009,23217,60,90
2006,23222,20,60
2007,23222,10,0
2008,23222,30,0
2009,23222,30,5
2007,23224,60,60
2006,23226,300,30
2006,23229,60,0
2007,23229,120,0
2008,23229,60,0
2009,23229,60,0
2006,23231,70,0
2007,23231,80,70
2008,23231,80,0
2009,23231,60,40
2006,23233,60,0
2007,23233,20,0
2008,23233,20,0
2009,23233,40,0
2006,23234,40,60
2009,23234,60,60
2006,23235,30,90
2007,23235,50,20
2008,23235,20,20
2009,23235,30,60
2006,23236,30,0
2007,23236,40,0
2008,23236,10,0
2009,23236,40,0
2006,23238,0,0
2007,23238,0,0
2008,23238,0,0
2009,23238,0,0
2006,23242,70,0
2007,23242,80,0
2008,23242,60,20
2009,23242,50,30
2006,23244,60,0
2008,23244,40,0
2006,23246,60,40
2006,23250,0,90
2006,23254,30,0
2008,23254,0,0
2009,23254,0,0
2006,23262,60,60
2009,23262,30,60
2008,23263,0,0
2009,23263,10,0
2006,23267,20,0
2007,23267,30,20
2006,23268,30,0
2007,23268,40,60
2006,23271,30,0
2007,23272,10,0
2008,23272,20,0
2009,23272,40,0
2006,23273,60,120
2007,23273,20,60
2008,23273,30,20
2009,23273,20,0
2008,23280,30,0
2006,23281,30,90
2006,23286,0,0
2007,23286,0,0
2008,23286,0,0
2009,23286,0,0
2006,23287,0,0
2006,23294,50,90
2007,23294,60,120
2008,23294,40,60
2009,23294,50,120
2006,23295,60,60
2007,23295,10,60
2008,23295,40,0
2009,23295,20,0
2006,23297,0,0
2007,23297,0,30
2009,23298,120,120
2006,23299,0,60
2007,23299,60,60
2006,23300,90,30
2007,23300,60,15
2006,23302,0,0
2007,23302,0,0
2008,23302,0,0
2006,23304,40,0
2006,23316,0,0
2007,23316,150,0
2009,23316,120,0
2006,23318,30,60
2007,23318,15,120
2008,23318,15,60
2009,23318,10,120
2006,23319,30,60
2007,23319,30,60
2008,23319,30,40
2009,23319,30,40
2009,23320,20,0
2009,23327,0,0
2006,23329,60,60
2007,23329,45,90
2008,23329,20,120
2009,23329,30,60
2006,23330,0,120
2007,23330,0,120
2008,23330,20,130
2009,23330,20,60
2006,23332,360,60
2006,23333,30,90
2006,23339,30,90
2006,23341,0,0
2007,23341,0,0
2006,23342,0,0
2006,23343,60,0
2009,23343,0,0
2006,23344,30,0
2007,23344,30,60
2008,23344,30,60
2009,23344,30,60
2006,23345,150,0
2007,23345,120,0
2008,23345,120,60
2007,23346,60,20
2009,23346,120,0
2006,23347,20,0
2007,23347,20,0
2008,23347,30,0
2009,23347,120,60
2006,23356,60,0
2006,23359,0,0
2006,23374,60,30
2006,23376,30,30
2006,23377,50,0
2006,23386,10,0
2006,23389,0,0
2008,23389,30,120
2006,23390,0,90
2007,23390,30,90
2008,23390,50,180
2006,23403,20,60
2009,23403,30,60
2006,23405,0,0
2006,23407,0,0
2007,23407,0,0
2008,23412,40,50
2006,23413,20,0
2007,23413,15,0
2008,23413,30,0
2009,23413,60,0
2008,23422,30,60
2006,23425,0,0
2008,23425,10,0
2009,23425,10,0
2006,23426,0,120
2008,23426,10,60
2009,23426,10,60
2006,23431,60,0
2007,23431,120,0
2008,23431,60,20
2006,23434,90,5
2007,23434,60,60
2008,23434,80,0
2006,23437,45,60
2006,23438,0,45
2008,23438,40,60
2006,23439,4,60
2007,23439,5,20
2008,23439,90,20
2009,23439,60,60
2006,23440,20,40
2006,23441,60,20
2007,23441,80,30
2008,23441,120,20
2009,23441,70,0
2006,23442,10,60
2008,23442,40,30
2009,23442,40,0
2006,23443,40,60
2008,23443,0,60
2006,23444,60,0
2007,23444,60,0
2008,23444,60,0
2009,23444,60,0
2006,23446,30,0
2007,23446,120,120
2006,23447,30,0
2007,23447,120,0
2008,23447,40,20
2009,23447,40,0
2006,23448,120,0
2007,23448,120,100
2008,23448,120,120
2009,23448,60,100
2006,23450,80,0
2007,23452,0,90
2009,23452,60,60
2006,23453,120,30
2006,23456,60,30
2006,23457,40,60
2006,23460,50,0
2006,23462,10,0
2006,23465,60,0
2007,23465,40,0
2008,23465,0,0
2009,23465,60,0
2006,23466,90,60
2007,23466,45,30
2006,23467,120,60
2007,23467,20,60
2008,23467,15,60
2009,23467,10,60
2006,23468,120,40
2007,23468,120,10
2008,23468,60,0
2009,23468,120,0
2006,23480,40,0
2007,23480,50,0
2006,23483,120,40
2007,23483,120,30
2008,23483,210,30
2006,23484,40,0
2008,23484,90,30
2009,23484,60,0
2006,23485,80,0
2007,23485,40,0
2008,23485,0,0
2006,23488,40,60
2007,23488,40,20
2008,23488,40,0
2009,23488,60,0
2008,23489,30,90
2009,23489,40,60
2006,23490,40,0
2007,23490,120,0
2008,23490,120,30
2009,23490,90,0
2006,23491,120,60
2007,23491,120,90
2006,23492,40,0
2007,23492,90,0
2008,23492,30,0
2009,23492,15,0
2006,23493,60,0
2007,23493,60,90
2008,23493,60,60
2009,23493,40,90
2006,23494,70,0
2007,23494,60,0
2008,23494,80,0
2009,23494,70,0
2006,23506,0,0
2006,23507,0,0
2007,23507,0,0
2008,23507,0,0
2009,23507,0,0
2006,23512,30,60
2007,23512,20,60
2008,23512,20,60
2006,23513,25,0
2007,23513,20,0
2008,23513,20,0
2009,23513,20,0
2006,23516,40,0
2007,23516,40,0
2006,23517,60,60
2007,23517,40,60
2008,23517,40,40
2006,23519,0,0
2006,23521,30,0
2007,23521,120,0
2008,23521,150,0
2009,23521,140,0
2007,23524,0,0
2006,23526,0,0
2007,23526,40,0
2008,23526,0,0
2006,23530,30,30
2007,23530,0,0
2008,23530,30,0
2006,23532,0,0
2007,23532,0,0
2008,23532,0,0
2009,23532,0,0
2006,23533,40,0
2007,23533,40,0
2008,23533,30,0
2009,23533,40,0
2009,23534,0,40
2009,23535,0,60
2006,23536,30,0
2007,23536,60,40
2008,23536,60,0
2009,23536,60,0
2006,23537,30,0
2007,23537,20,0
2008,23537,30,0
2009,23537,20,0
2007,23541,0,0
2006,23542,0,180
2006,23546,90,30
2008,23546,20,0
2009,23546,20,0
2006,23547,20,0
2007,23547,40,0
2006,23554,60,60
2007,23554,60,60
2008,23554,60,60
2009,23554,60,40
2006,23556,20,0
2007,23556,20,0
2008,23556,20,0
2009,23556,30,0
2006,23560,30,60
2007,23560,10,60
2008,23560,75,0
2009,23560,80,80
2009,23562,120,0
2006,23563,20,40
2006,23564,30,0
2007,23564,60,20
2008,23564,90,0
2009,23564,60,0
2009,23565,20,0
2006,23571,120,30
2007,23571,70,40
2009,23571,120,60
2006,23574,45,0
2006,23575,60,60
2006,23581,60,40
2006,23582,30,30
2006,23583,60,0
2007,23583,30,0
2008,23583,40,0
2009,23583,40,0
2006,23584,20,0
2008,23584,20,0
2009,23584,40,0
2006,23588,0,0
2007,23588,60,30
2008,23588,30,0
2007,23596,40,0
2008,23596,30,0
2009,23596,0,0
2007,23600,25,60
2006,23601,80,120
2007,23601,50,20
2006,23602,20,0
2007,23602,40,0
2008,23602,60,0
2009,23602,20,0
2007,23610,90,30
2008,23610,90,20
2009,23610,40,0
2007,23611,120,0
2008,23611,120,0
2009,23611,90,10
2006,23613,40,0
2007,23613,60,0
2008,23613,60,0
2006,23614,10,0
2007,23614,10,0
2008,23614,10,0
2006,23618,60,0
2007,23618,30,30
2008,23618,30,60
2009,23618,30,0
2006,23619,60,0
2007,23619,60,0
2008,23619,30,0
2007,23620,30,0
2008,23620,40,0
2009,23620,120,120
2007,23628,40,30
2007,23631,120,20
2006,23634,0,0
2007,23634,0,0
2008,23634,0,0
2006,23635,0,0
2006,23638,80,0
2006,23640,0,0
2007,23640,0,0
2008,23640,0,0
2009,23640,0,0
2006,23643,120,60
2006,23644,40,20
2006,23645,0,30
2006,23649,120,0
2009,23649,120,0
2006,23651,60,15
2006,23652,90,10
2007,23653,120,0
2006,23654,90,40
2007,23654,40,180
2009,23654,120,30
2006,23656,70,10
2007,23656,70,80
2009,23663,180,60
2006,23664,30,0
2007,23664,120,0
2008,23664,120,0
2009,23664,60,0
2006,23670,220,30
2007,23670,300,20
2009,23670,90,90
2008,23672,30,20
2006,23676,30,25
2007,23676,20,25
2008,23676,20,30
2009,23676,30,30
2006,23677,40,0
2007,23677,25,0
2008,23677,30,0
2009,23677,40,0
2006,23678,0,0
2007,23678,20,0
2008,23678,0,0
2009,23678,40,0
2006,23681,0,60
2008,23681,50,60
2006,23682,0,0
2007,23682,30,0
2008,23682,60,0
2006,23686,30,0
2007,23691,30,0
2008,23691,60,0
2009,23691,60,0
2006,23694,120,10
2007,23694,180,30
2008,23694,80,0
2009,23694,120,30
2007,23696,240,60
2006,23697,0,60
2006,23702,20,40
2006,23703,150,0
2008,23703,180,0
2006,23706,180,0
2008,23706,360,0
2009,23706,300,0
2006,23707,30,0
2007,23707,20,0
2008,23707,30,0
2009,23707,60,0
2006,23711,120,120
2006,23718,0,30
2006,23720,0,30
2007,23720,0,0
2008,23720,0,0
2006,23721,60,0
2007,23723,240,30
2008,23723,180,40
2009,23723,30,0
2006,23727,120,0
2006,23732,60,0
2007,23732,30,0
2006,23733,120,150
2006,23734,180,0
2009,23734,180,0
2006,23740,20,60
2007,23740,10,60
2006,23741,0,0
2007,23741,30,0
2008,23741,30,0
2009,23741,60,0
2006,23742,15,60
2009,23742,20,60
2006,23744,180,60
2007,23744,60,0
2006,23746,120,60
2006,23747,30,0
2006,23753,0,0
2006,23761,0,60
2006,23774,0,30
2009,23774,40,60
2006,23775,40,0
2006,23777,0,0
2007,23777,0,0
2008,23777,0,0
2009,23777,0,0
2006,23779,15,60
2009,23779,15,60
2006,23780,120,0
2007,23780,60,0
2008,23780,40,0
2009,23780,60,40
2006,23781,160,20
2007,23781,60,0
2008,23781,30,0
2009,23781,40,0
2006,23782,120,60
2007,23782,60,0
2008,23782,120,0
2009,23782,60,0
2006,23783,160,60
2007,23783,110,0
2006,23789,0,120
2007,23789,30,120
2008,23789,30,60
2008,23791,20,30
2009,23791,10,120
2008,23792,30,0
2006,23794,0,60
2007,23794,10,90
2008,23794,30,120
2009,23794,60,90
2006,23795,6,0
2007,23795,5,0
2008,23795,6,0
2009,23795,40,0
2006,23796,180,0
2007,23796,180,60
2006,23797,10,30
2007,23797,20,0
2008,23797,180,0
2009,23797,40,0
2008,23798,30,60
2009,23798,10,30
2006,23799,0,0
2008,23799,30,0
2009,23799,0,0
2007,23800,40,90
2009,23800,60,60
2008,23801,150,60
2009,23801,150,0
2008,23802,180,0
2009,23802,180,5
2006,23815,120,60
2006,23816,60,60
2006,23817,60,15
2006,23818,120,30
2006,23821,60,0
2007,23822,80,30
2006,23827,30,20
2006,23830,20,30
2007,23830,30,20
2006,23832,40,0
2007,23832,120,0
2008,23832,60,0
2007,23835,120,0
2008,23835,120,0
2008,23836,120,0
2006,23838,40,60
2006,23839,90,0
2007,23839,60,0
2009,23839,240,0
2006,23840,0,90
2009,23840,30,180
2007,23843,120,60
2007,23844,60,30
2008,23844,60,0
2009,23844,30,30
2006,23847,90,0
2007,23847,180,0
2008,23847,120,0
2009,23847,90,0
2006,23850,0,0
2006,23864,180,30
2006,23869,90,0
2007,23869,120,0
2006,23871,60,0
2007,23871,120,60
2008,23871,120,0
2009,23871,60,30
2006,23887,20,90
2009,23887,40,60
2007,23888,140,30
2008,23888,120,20
2009,23888,20,15
2006,23889,180,0
2007,23889,120,20
2008,23889,120,30
2006,23890,120,60
2007,23890,110,120
2008,23890,120,60
2009,23890,90,60
2006,23892,200,60
2007,23892,110,0
2008,23892,120,60
2009,23893,120,30
2006,23900,30,60
2007,23900,60,60
2008,23900,120,60
2009,23900,80,60
2006,23901,80,0
2007,23901,40,60
2008,23901,90,0
2009,23901,60,0
2006,23902,0,0
2008,23902,0,0
2006,23904,120,0
2007,23904,120,30
2009,23904,60,0
2006,23907,90,0
2007,23907,90,0
2008,23907,90,0
2009,23907,90,0
2006,23908,120,0
2007,23908,90,0
2008,23908,120,60
2009,23908,60,0
2006,23909,80,30
2007,23909,60,60
2008,23909,90,40
2009,23909,90,60
2007,23912,120,0
2009,23912,20,60
2006,23913,120,60
2007,23913,120,30
2008,23913,160,30
2009,23913,120,20
2007,23914,20,0
2008,23914,10,0
2009,23914,10,0
2007,23915,120,10
2006,23919,120,0
2006,23920,20,20
2007,23929,30,20
2008,23929,40,20
2009,23929,40,0
2008,23931,60,60
2009,23931,90,30
2006,23932,30,90
2007,23932,20,60
2008,23932,30,120
2009,23932,40,20
2006,23937,120,60
2008,23937,160,30
2009,23937,120,80
2006,23940,20,90
2007,23940,30,120
2008,23940,30,120
2009,23940,30,0
2006,23941,160,90
2007,23941,120,90
2008,23941,180,120
2009,23941,180,90
2006,23948,60,0
2009,23948,120,0
2007,23950,60,0
2008,23950,60,15
2009,23950,60,0
2006,23952,30,0
2007,23952,40,0
2008,23952,40,0
2009,23952,120,0
2006,23981,180,0
2007,23981,130,0
2008,23981,180,0
2009,23981,180,0
2006,23989,300,60
2007,23989,60,90
2009,23989,180,60
2006,23990,20,0
2007,23990,60,0
2009,23990,60,0
2006,23995,120,120
2006,23997,200,0
2009,23999,60,60
2009,24005,10,120
